,homexGDiff,awayxGdiff,homeShotDiff,awayShotDiff,homeFenDiff,awayFenDiff,homeGoalDiff,awayGoalDiff,result
231,-3.2028999999999783,12.687699999999957,-19,90,10,166,-12,3,1
232,-1.0271000000000612,13.498100000000036,-16,144,7,271,10,5,1
233,-17.349899999999977,-11.731699999999957,-128,-104,-187,-170,-26,-5,0
234,6.084499999999963,-0.051199999999973045,24,-12,31,-30,23,-18,0
235,6.369599999999899,0.033299999999997,114,-12,111,17,-5,10,1
236,5.296499999999959,-5.076399999999921,47,-57,64,-72,-3,-4,1
237,-15.747599999999998,-0.3613000000000568,-85,-13,-189,-5,-2,14,0
238,13.672399999999946,-15.816700000000047,108,-152,188,-236,2,-11,1
239,1.3371999999999744,-4.280299999999997,17,-7,12,-61,-3,-11,0
240,3.9419000000000253,-5.4649,32,-26,52,-60,24,-8,1
241,-0.8228999999999544,-2.645099999999964,-1,-46,-12,-26,-2,0,1
242,0.7979000000000482,-0.18640000000000612,34,-23,54,8,8,9,0
243,1.3120999999999512,-0.9099000000000572,-29,-16,-16,-8,0,12,0
244,-13.038799999999927,13.860700000000051,-124,144,-189,276,-4,2,0
245,6.589299999999902,5.272299999999952,125,46,120,66,-4,-2,1
246,-1.3897000000000759,-0.5072999999999936,-16,-21,2,-40,13,-17,0
247,0.1657000000000437,-0.943400000000068,9,-24,5,-10,1,18,1
248,-10.225699999999954,17.444799999999994,-44,173,-96,224,-2,17,0
249,-5.392700000000026,-15.165499999999987,-57,-74,-130,-184,-23,-6,1
250,7.168799999999955,9.037799999999947,-11,66,30,75,2,1,0
251,2.0385000000000275,-7.09369999999997,6,-29,33,-67,3,-12,0
252,16.19900000000009,-3.633699999999962,142,-56,218,-43,1,-3,1
253,-4.187599999999968,1.1710999999999956,-37,10,-12,7,-11,-3,1
254,-16.042800000000007,-5.052199999999914,-108,-56,-168,-74,-27,-5,1
255,6.5405999999999835,-4.114200000000018,33,0,41,-56,22,-11,0
256,3.4296999999999542,2.03690000000001,-24,7,4,37,-2,2,1
257,-12.856599999999908,-0.5447000000000273,-126,-30,-201,-58,-7,-16,0
